_ws.col.No.,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Src_port,_ws.col.Dst_port,_ws.col.Delta_time,_ws.col.TTL
"23113","420.911255","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000019","64"
"23114","420.911968","192.168.12.62","192.168.12.108","UDP","74","10418","11265","0.000713","64"
"23115","420.913602","192.168.12.62","192.168.12.108","UDP","84","10418","11265","0.001634","64"
"23116","420.920655","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.007053","64"
"23117","420.921000","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000345","64"
"23118","420.921021","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000021","64"
"23119","420.922058","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.001037","64"
"23120","420.922080","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000022","64"
"23121","420.922102","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000022","64"
"23122","420.934315","192.168.12.62","192.168.12.108","UDP","70","10418","11265","0.012213","64"
"23123","420.942246","192.168.12.62","192.168.12.108","UDP","68","10418","11265","0.007931","64"
"23124","420.956916","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.014670","64"
"23125","420.958182","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.001266","64"
"23126","420.958203","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000021","64"
"23127","420.958221","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000018","64"
"23128","420.958240","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000019","64"
"23129","420.958258","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000018","64"
"23130","420.961052","192.168.12.108","192.168.12.62","UDP","251","11265","10418","0.002794","64"
"23131","420.965354","192.168.12.62","192.168.12.108","UDP","84","10418","11265","0.004302","64"
"23132","420.975987","192.168.12.62","192.168.12.108","UDP","84","10418","11265","0.010633","64"
"23133","420.976220","192.168.12.62","192.168.12.108","UDP","84","10418","11265","0.000233","64"
"23134","420.976239","192.168.12.62","192.168.12.108","UDP","64","10418","11265","0.000019","64"
"23135","420.977248","192.168.12.62","192.168.12.108","UDP","84","10418","11265","0.001009","64"
"23136","420.987807","192.168.12.62","192.168.12.108","UDP","80","10418","11265","0.010559","64"
"23137","421.000017","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.012210","64"
"23138","421.001155","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.001138","64"
"23139","421.001180","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000025","64"
"23140","421.001198","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000018","64"
"23141","421.001217","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000019","64"
"23142","421.001955","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000738","64"
"23143","421.001976","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000021","64"
"23144","421.001995","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000019","64"
"23145","421.008599","192.168.12.62","192.168.12.108","UDP","54","10418","11265","0.006604","64"
"23146","421.016171","192.168.12.62","192.168.12.108","UDP","80","10418","11265","0.007572","64"
"23147","421.019981","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.003810","64"
"23148","421.021252","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.001271","64"
"23149","421.021279","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000027","64"
"23150","421.021301","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000022","64"
"23151","421.021324","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000023","64"
"23152","421.021346","192.168.12.108","192.168.12.62","UDP","1074","11265","10418","0.000022","64"
"23153","421.031525","192.168.12.108","192.168.12.62","UDP","381","11265","10418","0.010179","64"
"23154","421.038164","192.168.12.62","192.168.12.108","UDP","84","10418","11265","0.006639","64"
"23155","421.044448","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.006284","64"
"23156","421.069905","192.168.12.108","192.168.12.62","UDP","390","11265","10418","0.025457","64"
"23157","421.073628","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.003723","64"
"23158","421.110315","192.168.12.108","192.168.12.62","UDP","427","11265","10418","0.036687","64"
"23159","421.115076","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.004761","64"
"23160","421.148642","192.168.12.108","192.168.12.62","UDP","741","11265","10418","0.033566","64"
"23161","421.158232","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.009590","64"
"23162","421.209347","192.168.12.108","192.168.12.62","UDP","469","11265","10418","0.051115","64"
"23163","421.213796","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.004449","64"
"23164","421.271979","192.168.12.108","192.168.12.62","UDP","472","11265","10418","0.058183","64"
"23165","421.284366","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.012387","64"
"23166","421.311841","192.168.12.108","192.168.12.62","UDP","663","11265","10418","0.027475","64"
"23167","421.315026","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.003185","64"
"23168","421.348453","192.168.12.108","192.168.12.62","UDP","542","11265","10418","0.033427","64"
"23169","421.356067","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.007614","64"
"23170","421.409547","192.168.12.108","192.168.12.62","UDP","585","11265","10418","0.053480","64"
"23171","421.418971","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.009424","64"
"23172","421.468310","192.168.12.108","192.168.12.62","UDP","539","11265","10418","0.049339","64"
"23173","421.485382","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.017072","64"
"23174","421.509316","192.168.12.108","192.168.12.62","UDP","536","11265","10418","0.023934","64"
"23175","421.511740","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.002424","64"
"23176","421.550792","192.168.12.108","192.168.12.62","UDP","610","11265","10418","0.039052","64"
"23177","421.554349","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.003557","64"
"23178","421.608171","192.168.12.108","192.168.12.62","UDP","808","11265","10418","0.053822","64"
"23179","421.610979","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.002808","64"
"23180","421.670052","192.168.12.108","192.168.12.62","UDP","623","11265","10418","0.059073","64"
"23181","421.684624","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.014572","64"
"23182","421.721323","192.168.12.108","192.168.12.62","UDP","715","11265","10418","0.036699","64"
"23183","421.724521","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.003198","64"
"23184","421.749729","192.168.12.108","192.168.12.62","UDP","695","11265","10418","0.025208","64"
"23185","421.765878","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.016149","64"
"23186","421.808519","192.168.12.108","192.168.12.62","UDP","790","11265","10418","0.042641","64"
"23187","421.823969","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.015450","64"
"23188","421.868667","192.168.12.108","192.168.12.62","UDP","765","11265","10418","0.044698","64"
"23189","421.880875","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.012208","64"
"23190","421.909133","192.168.12.108","192.168.12.62","UDP","872","11265","10418","0.028258","64"
"23191","421.921521","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.012388","64"
"23192","421.951642","192.168.12.108","192.168.12.62","UDP","696","11265","10418","0.030121","64"
"23193","421.963995","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.012353","64"
"23194","421.996911","192.168.12.62","163.177.151.75","TLSv1.2","153","47531","443","0.032916","64"
"23195","422.008355","192.168.12.108","192.168.12.62","UDP","656","11265","10418","0.011444","64"
"23196","422.010284","163.177.151.75","192.168.12.62","TCP","54","443","47531","0.001929","47"
"23197","422.020387","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.010103","64"
"23198","422.020572","163.177.151.75","192.168.12.62","TLSv1.2","331","443","47261","0.000185","47"
"23199","422.020671","163.177.151.75","192.168.12.62","TLSv1.2","120","443","47531","0.000099","47"
"23200","422.020721","163.177.151.75","192.168.12.62","TLSv1.2","92","443","47531","0.000050","47"
"23201","422.024165","192.168.12.62","163.177.151.75","TCP","54","47261","443","0.003444","64"
"23202","422.024732","192.168.12.62","163.177.151.75","TCP","54","47531","443","0.000567","64"
"23203","422.024924","192.168.12.62","163.177.151.75","TCP","54","47531","443","0.000192","64"
"23204","422.069702","192.168.12.108","192.168.12.62","UDP","569","11265","10418","0.044778","64"
"23205","422.080130","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.010428","64"
"23206","422.109102","192.168.12.108","192.168.12.62","UDP","593","11265","10418","0.028972","64"
"23207","422.119916","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.010814","64"
"23208","422.149111","192.168.12.108","192.168.12.62","UDP","902","11265","10418","0.029195","64"
"23209","422.161709","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.012598","64"
"23210","422.208815","192.168.12.108","192.168.12.62","UDP","720","11265","10418","0.047106","64"
"23211","422.218072","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.009257","64"
"23212","422.268405","192.168.12.108","192.168.12.62","UDP","621","11265","10418","0.050333","64"
"23213","422.274527","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.006122","64"
"23214","422.308827","192.168.12.108","192.168.12.62","UDP","621","11265","10418","0.034300","64"
"23215","422.316931","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.008104","64"
"23216","422.351031","192.168.12.108","192.168.12.62","UDP","830","11265","10418","0.034100","64"
"23217","422.367057","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.016026","64"
"23218","422.408213","192.168.12.108","192.168.12.62","UDP","730","11265","10418","0.041156","64"
"23219","422.416120","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.007907","64"
"23220","422.468764","192.168.12.108","192.168.12.62","UDP","764","11265","10418","0.052644","64"
"23221","422.489266","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.020502","64"
"23222","422.508391","192.168.12.108","192.168.12.62","UDP","659","11265","10418","0.019125","64"
"23223","422.515971","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.007580","64"
"23224","422.548421","192.168.12.108","192.168.12.62","UDP","642","11265","10418","0.032450","64"
"23225","422.557374","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.008953","64"
"23226","422.608751","192.168.12.108","192.168.12.62","UDP","505","11265","10418","0.051377","64"
"23227","422.613934","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.005183","64"
"23228","422.677463","192.168.12.62","163.177.151.75","TLSv1.2","498","47531","443","0.063529","64"
"23229","422.679097","192.168.12.108","192.168.12.62","UDP","471","11265","10418","0.001634","64"
"23230","422.684452","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.005355","64"
"23231","422.685482","163.177.151.75","192.168.12.62","TCP","54","443","47531","0.001030","47"
"23232","422.688567","163.177.151.75","192.168.12.62","TLSv1.2","96","443","47531","0.003085","47"
"23233","422.689912","192.168.12.62","163.177.151.75","TCP","54","47531","443","0.001345","64"
"23234","422.699185","163.177.151.75","192.168.12.62","TLSv1.2","321","443","47261","0.009273","47"
"23235","422.701300","192.168.12.62","163.177.151.75","TCP","54","47261","443","0.002115","64"
"23236","422.712822","192.168.12.108","192.168.12.62","UDP","499","11265","10418","0.011522","64"
"23237","422.712846","157.255.77.168","192.168.12.244","TLSv1.2","795","443","57818","0.000024","42"
"23238","422.715344","163.177.151.75","192.168.12.62","TLSv1.2","120","443","47531","0.002498","47"
"23239","422.715404","163.177.151.75","192.168.12.62","TLSv1.2","92","443","47531","0.000060","47"
"23240","422.716766","192.168.12.62","163.177.151.75","TCP","54","47531","443","0.001362","64"
"23241","422.716936","192.168.12.62","163.177.151.75","TCP","54","47531","443","0.000170","64"
"23242","422.718157","192.168.12.62","14.215.178.100","TLSv1.2","716","43534","443","0.001221","64"
"23243","422.724032","14.215.178.100","192.168.12.62","TCP","54","443","43534","0.005875","46"
"23244","422.726835","192.168.12.62","192.168.12.108","UDP","52","10418","11265","0.002803","64"
"23245","422.726980","192.168.12.62","14.215.178.100","TLSv1.2","853","43534","443","0.000145","64"
"23246","422.729357","192.168.12.62","14.215.178.100","TLSv1.2","716","43558","443","0.002377","64"
"23247","422.729658","192.168.12.244","157.255.77.168","TLSv1.2","923","57818","443","0.000301","255"
"23248","422.731850","192.168.12.62","14.215.178.100","TLSv1.2","853","43558","443","0.002192","64"
"23249","422.732183","192.168.12.244","157.255.77.168","TLSv1.2","1243","57818","443","0.000333","255"
"23250","422.732933","14.215.178.100","192.168.12.62","TCP","54","443","43534","0.000750","46"
"23251","422.733181","192.168.12.244","157.255.77.168","TLSv1.2","107","57818","443","0.000248","255"
"23252","422.734475","192.168.12.244","157.255.77.168","TLSv1.2","107","57818","443","0.001294","255"
"23253","422.735144","14.215.178.100","192.168.12.62","TCP","54","443","43558","0.000669","46"
"23254","422.737237","14.215.178.100","192.168.12.62","TLSv1.2","88","443","43534","0.002093","46"
"23255","422.737269","14.215.178.100","192.168.12.62","TCP","113","443","43534","0.000032","46"
"23256","422.737309","14.215.178.100","192.168.12.62","TCP","248","443","43534","0.000040","46"
"23257","422.738088","14.215.178.100","192.168.12.62","TCP","54","443","43558","0.000779","46"
"23258","422.738360","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.000272","42"
"23259","422.740409","192.168.12.244","157.255.77.168","TLSv1.2","923","57818","443","0.002049","255"
"23260","422.741019","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.000610","42"
"23261","422.741338","192.168.12.244","157.255.77.168","TLSv1.2","1099","57818","443","0.000319","255"
"23262","422.741442","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.000104","42"
"23263","422.741471","14.215.178.100","192.168.12.62","TLSv1.2","248","443","43558","0.000029","46"
"23264","422.741548","14.215.178.100","192.168.12.62","TLSv1.2","113","443","43558","0.000077","46"
"23265","422.742555","157.255.77.168","192.168.12.244","TCP","54","443","57818","0.001007","42"
"23266","422.745189","192.168.12.244","157.255.77.168","TLSv1.2","107","57818","443","0.002634","255"
"23267","422.748085","192.168.12.244","157.255.77.168","TLSv1.2","107","57818","443","0.002896","255"
